SubjectID,CompileSpanMinutes
2aa81636a0801032027619a430f7fd563d474f12c8a37e825f2cf4cf82c2513f,8749.79375
2b0d7973d3697e56354e470aa6862914b640f05eafa24b668c31111c18c24c29,27729.979166666668
2b765fe0ff8921ba8007f68a8f3114e5f9d156793b297666974d2cc8c459dbe9,38.85
2da9ccda2c92ca42dc54cb2ad6fb83f9e028e6be253719f0f1c025ccc1bb21e8,11.716666666666667
2e8968dcf53d59483593d3a87e809c59f9fd26c7e08284408dda95862bd30040,887.1999999999999
2e8d9d186f91de089dd9a3729ab9328a2d96e24da35fe01e64019625679d0665,5050.0
2e91b513729cdcd7d048887ca2ce87c42fab4ad9e8d66a0c88fbdc4a3b51edda,56.0
2fa52f17e355a71d8724c99ee2c6f1c126114469b3a19721461fa721ad8252df,6507.450925925925
30a94e0783e821f384919825a0751de1b0786e4e4b1d94c7fa60bfc9e3f2c7e2,7.4
30aaf42fe4bf69cdb8c8a67bbe0cbf93744f8c9f1a57f32743f8d67a11280524,3373.088888888889
312c86b7d64e33005a33b923397b49b912f1a2b970cacafd174f898897644b77,10559.282051282053
31454a3f2104f511572f100b672c778d783f92826ac86c8de0dcd9336f3bc56a,83.5
3150564d206ec136aa7a42329ea7329a3fc9ec58e6bbbee1e74184fa61f27b8d,6619.919999999999
32025281a83dcded7f2ed04216ab828bcc9a88f1d30a48a4c58d275c36d3a04f,12490.083333333334
327fb4cd88d86ea5aac6fe28ed8e4ac8bcd126fb1fcbbd819c453d84171b49a6,7901.318749999999
32b79cc616653b07490a0af1f23ddb5b48c51ceaf2e9f664c520f2830b479720,7136.913157894735
33ff5507d9f7e39c2cc9bf5c157d6b5e64c85c2e5e5c98fb4b71875cbf061c4f,14050.907142857142
346bb8476ab73eca6789340ad862094d5a23abcbb5038600dc869708f1402c78,6701.855555555555
3499935441b3acdcf94d2b0000a69a4121224cde064df888f08730b8a66776f3,15392.846296296293
352bc76fb1256b124c7797fc7866e2fa1d6f6da98c325ff3bc0b1f12687dc204,5053.079166666666
3557ff7d9f40e3e65f1344878275d557a3a6a9d1282d8799d9ab39710c8a9072,9175.616666666667
356af5c5923d2ab02d7ee3e4aa3868f438374c56442f922eac97f7cfb4bf6ffd,48.96666666666667
35b37f46015fb163a6bf29193439978211262163904916043de0ae69637fc1ed,1171.9666666666667
35c9cfa8428ff48fddbf3761aa3b4f0d4a5069bace0d65e56bbc889596bc7606,11618.50909090909
3613cc55e0e9ddc33d86c239eea978d9f20d9af727be3c76c949fb78d569b391,7638.533333333336
370725ae2a89dc37220150a7591606a162c94a5c3c539bbc6f142f3017c27ab9,8149.74
37b5131818a0faa988d16fb2dce9bbd19bbe9683cf9256496b54f08aa9d477b6,8588.383333333333
38b4d34228d3973922e089338fd15b05c0b582ec4da268d26def6738fba99860,7347.458974358974
39a54fcafbc2cbdd0c20077deb0d376d69f58969d26da4998de424c0ba0fd375,76.51666666666667
39ff2abf6a5520e2e12bb525dc934f67267072726ed1d7f635abdcc7cf3db8b2,9231.784444444444
3a6e37dbe53b4b382157e5b9af490d2e0b73003471c91a70bce8af2e9d4e65b5,7720.477083333333
3c3fb94447d0bd2697f78ed72972fe044af9601c36a718e64eeadc35caabd7e3,6930.152499999999
3c4453ecbaae0742f7b8ddd9402541fca1019ee6412599fc2c42006617f84038,5487.239215686273
3cea3e7262d4c3076e2364bba5a70b3e981359b19387c8be420124d6dfd66d9d,9162.404545454547
3e8e29b5180606b4dfe452286e097fc245d472615349ad512add5168ea670705,13757.998333333333
3ede51276f65fc40763a7f84d942897c848d70abe645cc8e5ff479373ac81b5d,5693.881250000001
3f808cfa068aade57075bb39b0f6e7adcfa88a37400182e8b43e9ba439f978a9,3.1
3f9f1fa0b4d8e9642e54da2c910f37617641c607a0a13ef7599ed40d7f7f264d,10082.683333333332
403ab1eff9fca5700f9a9c8f2b35f56478a38742264b24d31dbdd5ccdb671220,6464.153787878788
43152c7414cc1ca8bd3abd1be1d5097558af18a6bfcd2d243ddcf48d46fcb250,11200.808333333334
43503573417aa0e0bdbe08d05f4dcf15c2f1bdf168b5b5db221a1cf0ffca89e0,9126.359722222223
4351549545d6249b8195db2e62dce32e0d68a58c80acec0344edfb3cc762dd25,4965.343333333333
4595c483530efddfd10e4fd24f3f6b25fd9f95f8b0d60f8d571516a402ef60e1,9405.524444444445
45bb8c0c5667ca4eb6721be0f27cd215873c856c0af23c6587e43561d16a2f7b,62.21666666666667
460b7e8d162e05692c925232d9a2b12c8071a66cc9c332382c2dab9a3ed2789a,5868.009722222222
46674be57692052cb473af7ae11d7e4f137d9627bc31304dbe15cc291a7d3f04,68.88333333333334
46d471ff4ddf66791af111862176f49472c86368b28ae8254956c1bdec84f92e,809.8166666666667
471c04359337ba591dd699b5527635fc771256ea069656706fdf7fe4e5c9b29c,13856.363333333333
477a1d59e3d77303d48abce96d2dd27e2f930113d21c919a35acaf1ff7f4805b,6342.433333333334
479ad6ae2d4d00f008545727b39ebe1dc599226167ae430c95f6e37652f15cae,6717.683333333333
47ce39382d43431bf0cca0fd5b68d70cab3209e11f52d9cb471d8c930b42eb46,5245.726282051282
485ed96fc1df9311d81a9a5622dc60c0f7c697c69fb71250318e1e7634e41398,6600.859523809525
4891f9997e4863361ca7748a973e880815c23302e1f7e8ec05d18e38cb2ea4de,52.05
4954366c3a794c4683d2e16cabc666113e72cab7c0b3319fb0c08a6daef1554f,6091.45984848485
4984dacf63e12896431b4a1b271c380037ff9b23b8dfe33d788d2e09b24310f3,11345.430555555557
