SubjectID,MinutesFromGlobalFirstCompile
5874bb9b527cfbe3390ff50e437f24250472a3e02cbcae5663a6d68d5028ae98,10144.25
58dfe52d88c8c1ab3c6d5af5a0b114bd97442c95cbd6de38844b12fbb7dfbe7f,48151.528125
59e3d241a6e5d2315c62ac6d5fcade4f68577fb72f21a63725bb5efe5d6d33f0,57227.07333333334
5a1f29c378ae0b49a2b1dd626df3626b80fead1ede995f9c9fa299da816aebab,94880.55
5aeab565dde37816c60c0166ec55dfb826d7f973e852af015b0c196f16e6e187,12740.016666666666
5cf2946c5e96eeebb95c6ff2a6939505154c15f17df1bcca0df7572218bf522b,70100.77314814815
5db0581d84d768f34fb37f9af1e28d5f2e9f8bfabca2be23200dce7aa02914a1,65993.7875
5e316ca62cb53d749c47d9600ea53e1b131917214b2c608b2bf7e97bc1a36961,16160.96388888889
5ea51978e18c4add3201c2d5ed40bd3fae552948d1e52fb4de7db980cdb3bf97,81971.28229166666
5f4e57091303a789cf410f5494c7d84e4b336116b885d77ebe2c392408f188ce,43467.314285714296
5f7ebe1f9ff65d8837e2a1d613ec2cb883a647342c3844334562c04478392ca2,30217.225
6015aa04a892a5ac3010f112db82472ebf880982464bad651371d7011d09fd37,69103.1138888889
61ee6c5e4854a30d7136186c75ff05f36106379047de78e8c80d4e6c2e5fcfc6,76614.60098039215
621b5e7da79cd7f24d6caa28f6f337d40851ac4e2e3145226c7940ab2ae89f54,31622.7
622f19e1d30f8c455d53743666f79eafe556a65121c0739b9f5b48af016829a2,59804.27105263157
63d18f6b129835a37f8b6aa166398d66e283d4e162773c9ef8d2c35638363f33,68518.24649122807
656f7736a5758c828f8e2f29fb02bd62646d954a64917e0f8f9824621a3f90e0,65982.31666666667
6728a1da754d148e00e99e9ec0ffcc26f1ddca5c5a47f9d2e20342c1a7e05e26,50599.96212121211
685451c44445c11ba26998312ddd3020c01a2bf281ebf7050671be21d51dc38c,60108.15833333334
68d91d8a1293792e67b3b6b387e21da990d09b1d61ba00d7cb73a06d7e563fea,46232.58095238095
69b63eddd63c0cb3840a7f461c839191046da1a8ba1cbbca44a625f63891c42d,22790.983333333334
69da3633e6aba85b1019f963c6acc3eea38f5680269e41251f4e2a9ceff0edaf,74699.50833333333
6ae538b99a1cafd424f89e0879c420970542c097a9801b6415053b3b10569752,11697.088888888888
6b89a9e05bef691381b7d045469f8f600388e6d9397fd1420a61c446d5e75469,47271.817857142865
6be578d3e4d7439142cb095d82b4ff1288e6eb7caa59ec038c97abf35331fee3,12718.283333333333
6c1130008a4c78df9c1d28da269c17c67ed0925d26a007de4e5e52d286f89eb2,40626.933333333334
6c4f3b918e12ec8ca1b1f3beb0c1f0661e3ae999c8a2bdabf7b61ef002bf8ee4,20200.3
6ce108d250a9292e91e95b2a47c387f5d35df9595dd5d03b0c916f947880151a,10241.2
6d0bc8fe0edb0078de7f628cc6a78f97ccb45fc766369b3b2e8f30e68d7e34bf,52084.3188888889
6e01b2f154582f70176b0bb03bd195eddfeb9df108715f080e951791c066f901,70439.95595238096
6ec115591cbbda265aa8918943ba1cceee379cde6996c2da9cc47ae90b8e1c52,41711.51666666667
6f556e2f83d71a5b18da5225a86d9cfc34db0a83384e81f7c11d42576dc8d412,41715.21666666667
705530a804d93e4272b4102c39aa2a87c57ad64ee9863aba9e01a69e77742029,68391.48999999999
70a4d1610ef645fbdb1c4556fa8e19da776a9aaa51df904f41f822bfc4a31247,103421.96666666666
7100501c54262b549d619a325d49ad3e1658564159c697e110d7908018528e75,58444.36851851852
711b6578f6958882200d46c67f0de2724887841f3a8720d8820b3a0bd5fd8d89,64668.57142857143
718c5ff9ae09b45e311a0728529322dd825c2c6efc32d0ca13700474c5e86883,72373.79855072463
71c5009288886bd8354f90fa80bb3b4931f611a66d575d318f4fb0fd8dbbcd35,33193.826666666675
71e550cbc37c9f025a49bcb325688b57bff283c6fd873f63cffa923af16dd736,119264.47666666665
72ea86f41f202d5598ea7b6f01f0d2c5de5178270f8d4a75e61f0ce4eaf13b8b,61856.53333333333
7321284a6fb72c45de27f185cc781925351229350f91eead2a224f78bbe5cd13,76065.03958333333
74663cd671aba56ddbfafdc638583b67e3dba4b13e5790f49c8808f1ccfc239b,41758.607142857145
75a1d8ed20962f4cda55cfe9f27962aedce18ab80221f0ab9304b96e109e5576,48642.38076923076
7679818fb113b2a8068e0169c197fcd6be22fb1846fa254a6d456a1a1158da8a,66406.95416666666
767aecc63683277095de3257e11c82762e4e82a694e7718cc72022c6f2b6ba3a,12998.516666666666
76dedd134ca73c8668486a3ea04c4d69d717e53b796c43300507971578ad3ae2,71063.04019607842
77725e2b81146cd80909c1f18ef31a52c2346aabcbf73d6bf404ca35f8b24fa2,100960.93333333333
77a605ae4ac3d9b608e2f461ca6603a740352689d55a94de43dea0173f30b396,37091.83333333333
7829ee4ecfddbcc507c9d4dc5167c10c7e6d54e9cf9efb8e9c2fd2d0ec7ec07c,64368.473913043475
783ac12e999e5f120fa03bffeee65d0e9388927dc4c027487ccea1cc0b19bb06,31614.966666666667
7927fdc326917e31a10694b9da6b0d4d9e42852af7a05bfc0c99b70d2966e368,67464.94215686274
7a112601a4abd8ac61587da6fd2750426135f5f74d69fb4273069ef31ac0ae63,53720.154166666674
7a2e2ef8bb589d35211bc2ff6dd5f24b6cb6122d5d8af5825ba040f9bbe50f2d,61860.29871794872
7a74f3673428040b85d808dae45af45a8fb2e0e41d25af6ecd5a900e5e429c8e,68890.52666666667
7b0b29c546d1023a3e0fa1d19750e3ce6cb1ee0f1b49e2b6d9e04e9afce70821,94814.79166666666
7bff82d3e9364330e4d430227ad7f61e57967e5e46f0b878ea67a0d1cdc13668,71285.94999999998
7c31eee0bee7cbc5e892742e2e273b0fd54a7df2cabae6a8f3417171735930cd,91902.36666666667
7c4346202c1cb39f39661c1cfbb0d3f95ebfe954d91107e421c7e4485bbc1494,60617.941666666666
7c44f61d9648635685a5588dfeade95a1b90c7913e14704da19c7aed0e2b35a0,2702.2
7d043a3d629379eee2b86da5b0cb6ead858b1fdd3625a0b15d2766ae82d7888c,48420.55694444445
7d10f3f150491579fb6f9de740e552141c68f5e3a75538a036bcbc25bcb7c4fe,53989.572222222225
7dad0480b88b5f78c4b890cd61fcb162f84593aa0952ae472d0ead3fc2ae7525,39517.08666666667
7e035a3c69c17ff95277650ecf366e0c6288908580a69ea4f6e11dae4e43d14a,35183.211904761905
7e24eec5efc5f41ddd6bd174f9367896b5d1e8ffb17df993024d40ffc9fdc3c7,68956.06851851851
7fdf9fbce234bbfe933d9054e12442fdd8cd5a77bd7665138b8d13914454ee00,105912.97777777776
803912a46b082be40edd985fdcea2cbdab37e4b5eac4398c90fc0a8034e43fd1,57893.78529411764
814404408bd0199512ad4ba3d68faf2960585cdfd69594702c94eff5bd230d06,66615.86578947368
81f9977b1cb660692df0608a306e0b0e7c4d8216ce002f75adb5a2ae54daef2b,82064.11777777778
841c8a22f29d717f260e594a6f2390675836a2451699898ea2563a7755d2411d,46645.651190476194
867355c9b68c12c5903b638411939dc6ea88c456cf5008e235717eaf7995f70d,40747.28611111111
875585308b27b4d73fb8d199953864e5b0c07c796d3234eb5c8eeaf84a25ec1e,65747.1788888889
875a9438e80cf7a876ccc9fb06eea6ece9dbedc57815883fb83dd6061a35dfed,55144.605952380945
87ec3649c413790e7ea086afc37d342d438a976f153762c35ed5cf5f575ea688,62414.13416666667
88352ea9ac3d0f2e15272eb1a168474a2df241a974574da0919c70133a9f9e17,58154.20416666666
886c55e0e56a5da036a6fee2c2f5e2df5fd7f3592e3679fe3c8cb7d752025375,60514.21666666667
8a668e242f3a2d041331530f914343f1f1d3beae04c1144d4b3205f5266168d1,83644.98749999999
8aad99ed71ce2e88e1f45173427baaff382f7efce111c6e313d73c93b5c0c6a3,30232.316666666666
8d0a6215dcebc81e339a1a6e3d002e210893369a58bcef31ab3f4ba467405345,27973.82083333333
8d5889f8e20e5c3d6906ac4f5358b8f01b9dde3d3ecebbcc521eb838c081d98a,24514.855555555554
901d8a33071afe7867926cc5531dbf90c60e09da7f00e4f924c8604f4e6d43cd,66191.78472222223
903cd79b87d031d59564714595680b80eee7e3144372d1ac65bbb221f11ee48c,21485.25
907a20ee8d483eb92d4e1439ddb4656e0fb90b7f62f3704704775e371ca24425,56763.262500000004
90959ca5602d6c16556ec556b84756747e2747bb59a2f6d00aaa20042e0032db,61191.379166666666
90b360395c2dd6c87cff48bc8f0de7cd7a0092d0ebabc97f35961c61a54af6c1,46857.54222222223
913fab85a6d5111e37f89a38db472778f96b37cabc1e95bfda63a8da763f157c,1507.1
9155af3ee12ce94764b3a95d42f1e8f649b52b15e54eeb25f45f2055f8bb2ac7,29981.180952380957
91dcd314220a03906075a920095c28c221ce9d46f40ff7166a9d9c7c24560c1d,63612.68333333333
924b5444df1fa359f2ff664d4290519cc4bb2e9126a684ba1fefcc7d5b7235c6,17655.96111111111
9250e7807f6c8ec9c624cfe65e2f2302078ed22517311660a5908f073c0e5eb1,66536.225
92ba8913b7626d3591c2e74854c3e42e094f8d391375b71ff4785a357ee151af,69483.49652777777
937de36550b8a561bc98ff7418312f68797431b8bde9e3821428baaa1fa6bd06,50431.6
93aa5e065c6367be94a623d135db17253b7a3e9f58493ed93ea1f8db7f31e59c,68050.89027777778
93c45d457d4165af103092ff9c4cdcfa24e9f4b1e0c82b398dd38cbf779e2ced,53645.185
9469816b7548f230d9328e0731b676c5269a69fa1178a24d846fd8ee84716a5a,76208.80833333332
973d90c0774ace53df406494a67749358d32bf6dedc92320b0fdaec3d25c54a7,2528.2833333333333
97b8db3b1b45ac444ded1465a3d2a71a855c99fce1efcee4e0c2dff031993295,50576.0
986ffb5ce1387650ef19b2ef6feb99199475cd0b6b46913756127f8dbb5acf78,8572.766666666666
99271bf6bc1515593bf9a6ea0773c41992575a69bd1e395eeadc0a56085a9820,57342.37456140351
995f379a3dafceba704a1214ddb2fd6b81fdf30522af6550d1d66b42c29276be,21492.283333333333
99653ff9fafee64ba1762963fd0618df42a663bb5992da86ed15349c1b0d5c17,19788.66458333333
9b2bbb8d21b528df0a79dfa85cd355601b9e7f8a76a5148096692bf817e41467,1539.4
9be32419109bbed7aa57f9a41e48584025c5ab4d53acbc65b916b7a6e0a3cb10,28457.316666666666
9d9b0b757e5de6bad7cdefac9030fdab8443a97a360b22b01dc50393f2684221,47094.76515151515
9db039796486e9048d824cc9981874d35074412e5cf5717a70629b5ff4bcf696,77012.11666666667
9dc68187549429df4f3437373f26b66209182c2362403ff35fafec27fc5112df,60985.82708333333
9dd19c0b7e51ac4145b141b21b65931290ca74f63d76ba5221aa095a6405291d,60306.90238095238
9ddec59680d7515fdde5142a7d9125faa09e88d59d61ab2ce7b57b42f6c3664f,78190.20486111111
9ef9eca46128a8d01ac4ef2d43787de51b86e42afc07737fee56345aeddaa151,9794.833333333334
9efbdf1999b9da8de7d9a6f3566a3c87eaf1ebc97c834e70dd7d8a9b5610a367,52198.78333333333
9f8b30169384d0831aebc18e59165bf0b25f64763b8ed2da60b379339f416bc5,79074.88666666667
9fc48a219eb1bda5234a525f36e4d345045d489ae61a59add51df210353c3234,55385.6303030303
9fed5a45cdf73f1f25d9fa9107fe22acf60a104b40e3ad4a32896d68fea248be,79299.75977011494
a0e2a4e401e09b5fb1ae1d627b7deed3d8585d6cbbf5e3594160c0dac40e4658,31435.616666666665
a1b5b0a0677527261a25370bf6120e998a7a662b3266e4581930f386a340266d,58175.627777777765
a20da6a9c348faddedf29c46fd8f3495f0a0c80bb1657a1bd6f0cde18fa4d468,86155.12291666667
a21ff661995a9170170dafb607f1c2c0ed52f47ce570c701053525ad60ff38a2,69756.51363636364
a322d2383f25e2d4fd51b7e093c7bae5d1fc34faa636e92fb39b307a3a605ba9,91326.47916666667
a48f68225ec41211ae2f9df72adfaf4fb5fc9b2aba62520e9290ae852190aa31,73202.18333333333
a4e93695f67bddf5d126734eb20ddbddbf1b821467446a58c2bf35a7e12b7c00,7157.0
a5b275a232bab6173d895cba66b03a3f0517e42f4e01dfaf0a05130145ee4ca4,67560.48076923077
a5c58eaed91e17eb051bbb14d120b21a3e53972890b1741ebfbf91e605b9be8c,11168.583333333334
a5e94c4a9f8b5a7f3458be4f47678b8b97936bd6e666a766c462c86f6f3f5f1d,56468.12666666667
a68b209bcf053f4529ae29ed194ad359793e33ed74234eb33c27925c3d43ca94,30744.983333333334
a718fcabccd9da28be7c57f4f86443fe97ba7627878185744cbbb32e52d3df48,25490.36666666667
a757748f55780e047303bc599314599b0aad53f2c128aa868c50db06a7a7e7d7,104843.05
a78187c3bf5febd4c2545384178500373e7a79d80e647dcd685d68fe99635c8d,12717.65
a7913b9893d349676774a768b25c1446988fe7e4ba95b9a0a805741f8e222191,71417.8754901961
a88300dcde1dbe4c1f5e0efbc0f6bcab65112fee050f6ac74870807a192e5b51,61961.84015151516
aa2ddc77ab08269f183065b9facd5275233241a14a641ab9dee043b9dea62460,57171.39583333333
aa309e3b0dc2cb4ba2204d21909771e8c2a9ff3b76d0da0565c8eb05f24af744,76677.15476190478
aa89918517b9f7ba824bab9fa2ee5ddea06e523cefbe141e6c79aaf330ac1b03,12716.816666666668
ac4f3b51588aad478b0a97e21a2a665ff46107bbfeb9fbe3d9dc600d092d7cc3,45310.43000000001
ac53456a4f379ab8451cb8a3a0aa4a1b4e63fd6c104e1a1e4223dcd3c1076cac,48189.05555555556
ac6896de38ffe964ae3b77294a160d99e79c089f25bbbe3dbbf5ab5e99ed47ba,65010.75
ad06148d812b52daadcea740206f2c3c57864df2d5334758089a5009ab4c5178,76918.79649122806
af002b68f0b81bf7783273d16ebedc2663e1add926f7c0da81e09fb096bc05ba,1525.8
af6db4500e76d10130d4a17b4b9cf564b971bcd9293af5625573bf266d02d30d,64101.038095238095
afa1598cee1e18da39d8ed848b2f53a0850c90ec271c6ba0a1c3cfbdac56a2cc,51758.19583333333
afd735f037d301bef03f299c2d6ba9ff6e36fa56f47d26e4aac3438ded2777b1,13004.8
b04f323a99d39caf9e6ae9d4e11f9052b772147a349e8c5b754ca8c49ec385c1,67149.81111111112
b1f9270598c6e3c0f0e2d3b32f8f918bee12a814decacb253b7e581191b5a08d,62630.712499999994
b26602ca8f7988b9f9c89019f02ae7664429d174b33cd7c75e4a0b49cd2429a9,64039.07847222222
