SubjectID,Cluster,CompileCount,CompileSpanMinutes,CompileSuccessRate,MinutesFromGlobalFirstCompile,FracLong,MinutesToGlobalLastCompile,SessionCount
403ab1eff9fca5700f9a9c8f2b35f56478a38742264b24d31dbdd5ccdb671220,1,14.363636363636363,6464.153787878788,0.9748413277156592,66241.93484848485,0.3519761939089911,80194.12803030304,4.818181818181818
43152c7414cc1ca8bd3abd1be1d5097558af18a6bfcd2d243ddcf48d46fcb250,1,24.875,11200.808333333334,0.9942595459236326,74181.47291666667,0.1715781365781366,67517.93541666667,4.125
43503573417aa0e0bdbe08d05f4dcf15c2f1bdf168b5b5db221a1cf0ffca89e0,1,24.75,9126.359722222223,0.8304482461750632,77553.89166666668,0.1513330074577943,66219.96527777777,4.583333333333333
4351549545d6249b8195db2e62dce32e0d68a58c80acec0344edfb3cc762dd25,3,17.8,4965.343333333333,1.0,13543.536666666669,0.336017316017316,134391.33666666667,5.0
4595c483530efddfd10e4fd24f3f6b25fd9f95f8b0d60f8d571516a402ef60e1,1,24.266666666666666,9405.524444444443,0.9638149861834072,64916.86444444444,0.2169050408919014,78577.82777777777,5.8
45bb8c0c5667ca4eb6721be0f27cd215873c856c0af23c6587e43561d16a2f7b,3,17.0,62.21666666666667,0.9411764705882352,20198.5,0.25,132639.5,5.0
460b7e8d162e05692c925232d9a2b12c8071a66cc9c332382c2dab9a3ed2789a,4,40.66666666666666,5868.009722222222,0.9730092475002844,69427.81458333333,0.2053040657907336,77604.39236111111,7.166666666666667
46674be57692052cb473af7ae11d7e4f137d9627bc31304dbe15cc291a7d3f04,3,25.0,68.88333333333334,1.0,9735.066666666668,0.125,143096.26666666666,4.0
46d471ff4ddf66791af111862176f49472c86368b28ae8254956c1bdec84f92e,3,16.5,809.8166666666667,1.0,32094.63333333333,0.4264705882352941,119995.76666666666,7.5
471c04359337ba591dd699b5527635fc771256ea069656706fdf7fe4e5c9b29c,1,28.9,13856.363333333333,0.9706827071233852,60658.31000000001,0.3229292561642833,78385.54333333333,8.4
477a1d59e3d77303d48abce96d2dd27e2f930113d21c919a35acaf1ff7f4805b,2,21.6,6342.433333333334,0.8009022556390978,43259.96,0.2760546642899584,103297.82333333332,4.0
479ad6ae2d4d00f008545727b39ebe1dc599226167ae430c95f6e37652f15cae,4,45.66666666666666,6717.683333333333,0.9761271823432216,69733.66587301588,0.1304115816383079,76448.86746031746,5.857142857142857
47ce39382d43431bf0cca0fd5b68d70cab3209e11f52d9cb471d8c930b42eb46,1,28.53846153846154,5245.726282051282,0.9826271626420584,59235.830769230764,0.2032558772655673,88418.65961538463,5.038461538461538
485ed96fc1df9311d81a9a5622dc60c0f7c697c69fb71250318e1e7634e41398,1,22.952380952380956,6600.859523809525,0.9896638801811216,67301.44126984126,0.2755155897597687,78997.91587301585,6.285714285714286
4891f9997e4863361ca7748a973e880815c23302e1f7e8ec05d18e38cb2ea4de,3,26.0,52.05,1.0,12708.2,0.12,140139.96666666667,4.0
