SubjectID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
fureterai.etang,2.4224496606207744,1.202292900931754,0.09231576097341893,0.6447518286400704,0.22256136114654057,-0.029553368605384635,0.1140737792938462,0.26042542162831855,0.055014248663517305,0.00896941452327456
gangrene.impulsees,2.3053361273182635,-1.3317092544422322,-1.9455712813898212,0.05351270402546754,0.8292609343574509,-0.39548802993481286,0.6517925425828547,-0.041308075697180535,0.15539413766681362,-0.018206125751595754
gourmande.insanite,-2.6109833486913727,-0.21925488169027754,-0.06670857047484874,0.023531813195655768,-0.45870631226838904,1.1339100163327658,-0.29356591035260127,0.04011385690605133,0.03823122020216875,-0.0014831516365126128
gravitera.greffeur,-2.5644104910524876,-0.6011555324129852,-0.17288838153910976,0.012418189442201666,0.5548156447602097,0.1155307870491878,0.08112055517055032,-0.12467001886001548,-0.006563281238004269,0.021663855860612875
gueules.bouderons,1.3827705107130992,1.240931503663724,0.3761588217682206,-0.06622059570620993,0.17997820216002064,-0.6031830431972514,0.271405065318672,0.40825320116710734,0.004954681727221289,0.005536596051270991
haschich.ecoeurait,-1.7897477483588364,3.4422661524344256,0.9365984722080427,0.4779748176220928,0.2215661938417287,-1.0412939097951828,-0.3311952095083053,1.1944783153267922,0.05130574742685476,0.00020829661877690427
havanes.figurez,-2.6256761553122363,-0.36368194119035957,0.6839054674861021,-0.15174547635258162,-0.4246427181382294,0.2861210241801053,0.22247169005477935,-0.21968426793184626,0.03555652051633038,-0.009359695842279027
hissaient.rejouez,-0.31237014053243384,0.7440957708287784,0.3401008698146169,-0.6168612901859681,0.08291538781882547,0.09880595131249767,0.28178409779343117,-0.10560769172655535,0.005655802428745162,0.0035233976775436698
hivernage.dateras,1.3911096645546372,-1.831229782756851,0.2979197677435108,0.7545838224319003,-0.3270253320311314,0.528292847281707,-0.04552488994979783,0.11480884295367746,-0.16514920820318582,0.005524653914499409
humiliee.percerez,-4.684995313873798,-2.285028215112493,-1.1543217408667485,1.2528285389273965,-0.8284559543965245,-0.3615485795578088,0.001031408724687232,-0.3683064976101553,0.06538954900078317,-0.01676750475514763
identifie.gobent,1.8711429570202718,0.1041473224002275,-0.49143502461893607,-0.3212668071651332,0.3789014906012989,0.08569535821952057,0.26045519575420883,-0.17522736939740985,0.11209036830201952,-0.016231335583621307
importons.boulaie,-0.9393999012116363,-0.9406023601909573,1.2974080412778959,-1.2397240299073922,0.41163465288782414,1.177647037503847,-0.3223481058958583,0.19870982397555204,0.0431188073026735,0.02204919898566624
incluras.remige,2.2297229994340992,-4.134824951481704,3.4886660816956674,1.2447712088999856,3.7942697777550785,0.31322069255732665,-0.30193326459287784,-0.13361948323379907,0.1826743863874741,-0.011292482127791513
inclusif.filtrez,-1.2820996087433225,0.09691067236656585,-0.5411747234893178,0.5486400074361083,0.07136447876261257,-0.3701157302366865,0.12665975769617496,-0.0337518375581686,-0.051394295222428756,0.0032282641590858164
irreelles.niveles,3.5410429536747516,0.5059643270770788,-0.38319592927978974,-0.0980478715209097,-0.5607457653629153,-0.056341906151465025,0.19738447773094003,0.3011233200576399,0.24366575360080273,0.005631433714998693
irriteras.taquinant,-0.2464630613940166,1.7075628282645052,-0.046435496865902565,0.335068789316372,0.04532235116956273,-0.18429075469848152,-0.09260018264562801,0.41312362681017045,0.005447472010396438,0.013302623824171696
journees.affairees,-1.9299170191108275,1.5320627592596903,0.1628238031672444,0.3096837702698754,0.30594277336619585,-0.4310449883501292,-0.03382720937517488,0.39415624796654,-0.018546610453369326,-0.009904058866052815
lacherai.pret,3.5644437900735886,-2.4482245872969752,1.9369540029722896,-1.9843584907456189,-1.5042176798154399,-0.8665600632891608,-0.18311932458215802,0.45848074330756494,-0.3899227747176433,-0.022789569465472222
lamineurs.etatisees,-1.1137583000943507,0.9989923528464645,-0.04937296940557114,0.2738078124463748,0.06493376847680364,0.03543286959213926,-0.2820597147732636,0.15612180672493242,-0.04541458614822675,-0.009616478849058719
leverent.lestant,-1.2567029902595155,-0.12800457771616444,-0.32704640314850963,-0.18118103690668969,-0.30934590490183733,0.7258936482245204,0.17107562783918753,-0.10471699848174744,-0.10763426518246971,0.007147523305695559
lignite.surmonter,-2.599941759462982,3.0991884349175702,0.9676222538690604,0.2091631457538613,0.007216776530566622,-0.5203027491300405,0.1824861907152302,0.06455050687669321,0.024709880684141684,-0.00278290284976648
loriot.puzzle,0.8531990084845616,0.06099339416751635,-0.39521255470646466,0.3982387081261929,-0.13711678617660988,0.5329733949978079,-0.11464504168995279,-0.02021601987679755,-0.04776129337512988,0.010459701062767618
louchait.vendanges,-1.1293941319518492,-0.3180811881919975,-0.33368632994268765,0.08259390851091686,-0.23249120617938404,0.8987111267459879,-0.45504708023308665,0.10724882949941547,-0.16594291022130178,0.026792550078220605
